run_id,condition,guidance_window,t_start,t_end,guidance_scale,seed,n_generated,classifier_mean_confidence,classifier_mean_loss,runtime_seconds,artifact_path,timestamp,notebook_slug,kernel_version
baseline_seed30,baseline,none,0,0,0.0,30,1,2.5229661332559772e-05,10.58749008178711,76.87291145324707,/kaggle/working/minority-guidance/results/baseline_seed30/samples_1x256x256x3.npz,2026-05-19T00:08:48.071923+00:00,vittorialanzo/windowed-minority-guidance-extended,17
full_seed30,minority-full,full,0,1000,3.5,30,1,0.313858300447464,1.158813714981079,93.5525119304657,/kaggle/working/minority-guidance/results/full_seed30/samples_1x256x256x3.npz,2026-05-19T00:10:26.604195+00:00,vittorialanzo/windowed-minority-guidance-extended,17
early_seed30,minority-early,early,0,333,3.5,30,1,0.002209035214036703,6.115199089050293,81.60590600967407,/kaggle/working/minority-guidance/results/early_seed30/samples_1x256x256x3.npz,2026-05-19T00:11:52.996350+00:00,vittorialanzo/windowed-minority-guidance-extended,17
mid_seed30,minority-mid,mid,333,667,3.5,30,1,0.12648256123065948,2.06765079498291,82.22348356246948,/kaggle/working/minority-guidance/results/mid_seed30/samples_1x256x256x3.npz,2026-05-19T00:13:20.919443+00:00,vittorialanzo/windowed-minority-guidance-extended,17
late_seed30,minority-late,late,667,1000,3.5,30,1,0.0005628280341625214,7.482536315917969,84.37527561187744,/kaggle/working/minority-guidance/results/late_seed30/samples_1x256x256x3.npz,2026-05-19T00:14:50.905243+00:00,vittorialanzo/windowed-minority-guidance-extended,17
baseline_seed31,baseline,none,0,0,0.0,31,1,5.6908061196736526e-06,12.076658248901367,75.61741232872009,/kaggle/working/minority-guidance/results/baseline_seed31/samples_1x256x256x3.npz,2026-05-19T00:16:12.228887+00:00,vittorialanzo/windowed-minority-guidance-extended,17
full_seed31,minority-full,full,0,1000,3.5,31,1,0.6765300035476685,0.39077848196029663,96.93108487129211,/kaggle/working/minority-guidance/results/full_seed31/samples_1x256x256x3.npz,2026-05-19T00:17:54.795930+00:00,vittorialanzo/windowed-minority-guidance-extended,17
early_seed31,minority-early,early,0,333,3.5,31,1,1.2631985555344727e-05,11.279278755187988,83.81704545021057,/kaggle/working/minority-guidance/results/early_seed31/samples_1x256x256x3.npz,2026-05-19T00:19:23.371290+00:00,vittorialanzo/windowed-minority-guidance-extended,17
mid_seed31,minority-mid,mid,333,667,3.5,31,1,0.4081757664680481,0.8960573673248291,81.91393995285034,/kaggle/working/minority-guidance/results/mid_seed31/samples_1x256x256x3.npz,2026-05-19T00:20:50.890874+00:00,vittorialanzo/windowed-minority-guidance-extended,17
late_seed31,minority-late,late,667,1000,3.5,31,1,0.00045773922465741634,7.689210891723633,84.61262059211731,/kaggle/working/minority-guidance/results/late_seed31/samples_1x256x256x3.npz,2026-05-19T00:22:21.082584+00:00,vittorialanzo/windowed-minority-guidance-extended,17
baseline_seed32,baseline,none,0,0,0.0,32,1,5.968559344182722e-05,9.726419448852539,77.25235271453857,/kaggle/working/minority-guidance/results/baseline_seed32/samples_1x256x256x3.npz,2026-05-19T00:23:44.146022+00:00,vittorialanzo/windowed-minority-guidance-extended,17
full_seed32,minority-full,full,0,1000,3.5,32,1,0.044141434133052826,3.120356559753418,97.3565514087677,/kaggle/working/minority-guidance/results/full_seed32/samples_1x256x256x3.npz,2026-05-19T00:25:27.158321+00:00,vittorialanzo/windowed-minority-guidance-extended,17
early_seed32,minority-early,early,0,333,3.5,32,1,0.00021995701536070555,8.422078132629395,84.41198015213013,/kaggle/working/minority-guidance/results/early_seed32/samples_1x256x256x3.npz,2026-05-19T00:26:57.284275+00:00,vittorialanzo/windowed-minority-guidance-extended,17
mid_seed32,minority-mid,mid,333,667,3.5,32,1,0.014046568423509598,4.265377044677734,84.3345160484314,/kaggle/working/minority-guidance/results/mid_seed32/samples_1x256x256x3.npz,2026-05-19T00:28:27.211634+00:00,vittorialanzo/windowed-minority-guidance-extended,17
late_seed32,minority-late,late,667,1000,3.5,32,1,2.4964612748590298e-05,10.598051071166992,84.23899841308594,/kaggle/working/minority-guidance/results/late_seed32/samples_1x256x256x3.npz,2026-05-19T00:29:57.124019+00:00,vittorialanzo/windowed-minority-guidance-extended,17
baseline_seed33,baseline,none,0,0,0.0,33,1,2.2821508537163027e-05,10.687807083129883,77.18875527381897,/kaggle/working/minority-guidance/results/baseline_seed33/samples_1x256x256x3.npz,2026-05-19T00:31:19.379194+00:00,vittorialanzo/windowed-minority-guidance-extended,17
full_seed33,minority-full,full,0,1000,3.5,33,1,0.9439337253570557,0.0576993003487587,94.65225315093994,/kaggle/working/minority-guidance/results/full_seed33/samples_1x256x256x3.npz,2026-05-19T00:32:58.976952+00:00,vittorialanzo/windowed-minority-guidance-extended,17
early_seed33,minority-early,early,0,333,3.5,33,1,2.6013987735495903e-05,10.556876182556152,81.42180824279785,/kaggle/working/minority-guidance/results/early_seed33/samples_1x256x256x3.npz,2026-05-19T00:34:25.278731+00:00,vittorialanzo/windowed-minority-guidance-extended,17
mid_seed33,minority-mid,mid,333,667,3.5,33,1,0.24831752479076385,1.3930469751358032,81.91888856887817,/kaggle/working/minority-guidance/results/mid_seed33/samples_1x256x256x3.npz,2026-05-19T00:35:52.124533+00:00,vittorialanzo/windowed-minority-guidance-extended,17
late_seed33,minority-late,late,667,1000,3.5,33,1,0.29026511311531067,1.236960530281067,82.37495136260986,/kaggle/working/minority-guidance/results/late_seed33/samples_1x256x256x3.npz,2026-05-19T00:37:19.481645+00:00,vittorialanzo/windowed-minority-guidance-extended,17
baseline_seed34,baseline,none,0,0,0.0,34,1,3.767265297938138e-05,10.186575889587402,75.16728806495667,/kaggle/working/minority-guidance/results/baseline_seed34/samples_1x256x256x3.npz,2026-05-19T00:38:39.702134+00:00,vittorialanzo/windowed-minority-guidance-extended,17
full_seed34,minority-full,full,0,1000,3.5,34,1,0.08026591688394547,2.5224103927612305,93.82281303405762,/kaggle/working/minority-guidance/results/full_seed34/samples_1x256x256x3.npz,2026-05-19T00:40:18.554833+00:00,vittorialanzo/windowed-minority-guidance-extended,17
early_seed34,minority-early,early,0,333,3.5,34,1,7.421322516165674e-05,9.508567810058594,82.4342839717865,/kaggle/working/minority-guidance/results/early_seed34/samples_1x256x256x3.npz,2026-05-19T00:41:45.958991+00:00,vittorialanzo/windowed-minority-guidance-extended,17
mid_seed34,minority-mid,mid,333,667,3.5,34,1,0.0004911840660497546,7.618691444396973,81.6904718875885,/kaggle/working/minority-guidance/results/mid_seed34/samples_1x256x256x3.npz,2026-05-19T00:43:12.440584+00:00,vittorialanzo/windowed-minority-guidance-extended,17
late_seed34,minority-late,late,667,1000,3.5,34,1,0.00012826452439185232,8.961416244506836,81.80180215835571,/kaggle/working/minority-guidance/results/late_seed34/samples_1x256x256x3.npz,2026-05-19T00:44:39.332574+00:00,vittorialanzo/windowed-minority-guidance-extended,17
baseline_seed35,baseline,none,0,0,0.0,35,1,2.883884064885933e-07,15.058958053588867,75.0046398639679,/kaggle/working/minority-guidance/results/baseline_seed35/samples_1x256x256x3.npz,2026-05-19T00:45:59.210535+00:00,vittorialanzo/windowed-minority-guidance-extended,17
full_seed35,minority-full,full,0,1000,3.5,35,1,0.3413170874118805,1.0749433040618896,94.37339425086975,/kaggle/working/minority-guidance/results/full_seed35/samples_1x256x256x3.npz,2026-05-19T00:47:38.436673+00:00,vittorialanzo/windowed-minority-guidance-extended,17
early_seed35,minority-early,early,0,333,3.5,35,1,7.501179766222776e-07,14.103034973144531,81.47894072532654,/kaggle/working/minority-guidance/results/early_seed35/samples_1x256x256x3.npz,2026-05-19T00:49:04.684820+00:00,vittorialanzo/windowed-minority-guidance-extended,17
mid_seed35,minority-mid,mid,333,667,3.5,35,1,2.605487679829821e-06,12.857891082763672,81.73716044425964,/kaggle/working/minority-guidance/results/mid_seed35/samples_1x256x256x3.npz,2026-05-19T00:50:31.210564+00:00,vittorialanzo/windowed-minority-guidance-extended,17
late_seed35,minority-late,late,667,1000,3.5,35,1,6.22677180217579e-05,9.684067726135254,81.45920467376709,/kaggle/working/minority-guidance/results/late_seed35/samples_1x256x256x3.npz,2026-05-19T00:51:57.235007+00:00,vittorialanzo/windowed-minority-guidance-extended,17
baseline_seed36,baseline,none,0,0,0.0,36,1,4.509114205575315e-06,12.309410095214844,74.49270701408386,/kaggle/working/minority-guidance/results/baseline_seed36/samples_1x256x256x3.npz,2026-05-19T00:53:16.348512+00:00,vittorialanzo/windowed-minority-guidance-extended,17
full_seed36,minority-full,full,0,1000,3.5,36,1,0.6076721549034119,0.4981197416782379,92.67059230804443,/kaggle/working/minority-guidance/results/full_seed36/samples_1x256x256x3.npz,2026-05-19T00:54:53.657464+00:00,vittorialanzo/windowed-minority-guidance-extended,17
early_seed36,minority-early,early,0,333,3.5,36,1,5.840099220222328e-06,12.050763130187988,80.76039171218872,/kaggle/working/minority-guidance/results/early_seed36/samples_1x256x256x3.npz,2026-05-19T00:56:19.024441+00:00,vittorialanzo/windowed-minority-guidance-extended,17
mid_seed36,minority-mid,mid,333,667,3.5,36,1,2.692747330002021e-06,12.82494831085205,80.9552526473999,/kaggle/working/minority-guidance/results/mid_seed36/samples_1x256x256x3.npz,2026-05-19T00:57:44.563264+00:00,vittorialanzo/windowed-minority-guidance-extended,17
late_seed36,minority-late,late,667,1000,3.5,36,1,1.83336524059996e-05,10.90677261352539,80.81365394592285,/kaggle/working/minority-guidance/results/late_seed36/samples_1x256x256x3.npz,2026-05-19T00:59:10.072817+00:00,vittorialanzo/windowed-minority-guidance-extended,17
baseline_seed37,baseline,none,0,0,0.0,37,1,7.306370662263362e-06,11.826764106750488,74.42025184631348,/kaggle/working/minority-guidance/results/baseline_seed37/samples_1x256x256x3.npz,2026-05-19T01:00:29.218254+00:00,vittorialanzo/windowed-minority-guidance-extended,17
full_seed37,minority-full,full,0,1000,3.5,37,1,0.9480773210525513,0.05331922322511673,92.71351075172424,/kaggle/working/minority-guidance/results/full_seed37/samples_1x256x256x3.npz,2026-05-19T01:02:06.613651+00:00,vittorialanzo/windowed-minority-guidance-extended,17
early_seed37,minority-early,early,0,333,3.5,37,1,0.20100678503513336,1.6044167280197144,81.03639817237854,/kaggle/working/minority-guidance/results/early_seed37/samples_1x256x256x3.npz,2026-05-19T01:03:32.331158+00:00,vittorialanzo/windowed-minority-guidance-extended,17
mid_seed37,minority-mid,mid,333,667,3.5,37,1,0.15083740651607513,1.8915528059005737,81.22371935844421,/kaggle/working/minority-guidance/results/mid_seed37/samples_1x256x256x3.npz,2026-05-19T01:04:58.237543+00:00,vittorialanzo/windowed-minority-guidance-extended,17
late_seed37,minority-late,late,667,1000,3.5,37,1,0.08687818795442581,2.4432482719421387,81.02611351013184,/kaggle/working/minority-guidance/results/late_seed37/samples_1x256x256x3.npz,2026-05-19T01:06:24.046032+00:00,vittorialanzo/windowed-minority-guidance-extended,17
baseline_seed38,baseline,none,0,0,0.0,38,1,9.208253686665557e-06,11.595410346984863,74.91307401657104,/kaggle/working/minority-guidance/results/baseline_seed38/samples_1x256x256x3.npz,2026-05-19T01:07:43.674542+00:00,vittorialanzo/windowed-minority-guidance-extended,17
full_seed38,minority-full,full,0,1000,3.5,38,1,0.20366604626178741,1.5912736654281616,93.03010845184326,/kaggle/working/minority-guidance/results/full_seed38/samples_1x256x256x3.npz,2026-05-19T01:09:21.600488+00:00,vittorialanzo/windowed-minority-guidance-extended,17
early_seed38,minority-early,early,0,333,3.5,38,1,1.294839421461802e-05,11.254538536071777,81.38142347335815,/kaggle/working/minority-guidance/results/early_seed38/samples_1x256x256x3.npz,2026-05-19T01:10:47.716227+00:00,vittorialanzo/windowed-minority-guidance-extended,17
mid_seed38,minority-mid,mid,333,667,3.5,38,1,2.5542310595483286e-06,12.877758979797363,81.25708842277527,/kaggle/working/minority-guidance/results/mid_seed38/samples_1x256x256x3.npz,2026-05-19T01:12:13.829393+00:00,vittorialanzo/windowed-minority-guidance-extended,17
late_seed38,minority-late,late,667,1000,3.5,38,1,8.042370609473437e-06,11.730786323547363,81.15738344192505,/kaggle/working/minority-guidance/results/late_seed38/samples_1x256x256x3.npz,2026-05-19T01:13:39.859895+00:00,vittorialanzo/windowed-minority-guidance-extended,17
baseline_seed39,baseline,none,0,0,0.0,39,1,2.1393195765995188e-06,13.055023193359375,74.87334895133972,/kaggle/working/minority-guidance/results/baseline_seed39/samples_1x256x256x3.npz,2026-05-19T01:14:59.590044+00:00,vittorialanzo/windowed-minority-guidance-extended,17
full_seed39,minority-full,full,0,1000,3.5,39,1,0.04488920047879219,3.10355806350708,92.98004531860352,/kaggle/working/minority-guidance/results/full_seed39/samples_1x256x256x3.npz,2026-05-19T01:16:37.324333+00:00,vittorialanzo/windowed-minority-guidance-extended,17
early_seed39,minority-early,early,0,333,3.5,39,1,3.674834715639008e-06,12.514001846313477,81.33351421356201,/kaggle/working/minority-guidance/results/early_seed39/samples_1x256x256x3.npz,2026-05-19T01:18:03.432401+00:00,vittorialanzo/windowed-minority-guidance-extended,17
mid_seed39,minority-mid,mid,333,667,3.5,39,1,0.007484496105462313,4.89492130279541,81.40715169906616,/kaggle/working/minority-guidance/results/mid_seed39/samples_1x256x256x3.npz,2026-05-19T01:19:29.681970+00:00,vittorialanzo/windowed-minority-guidance-extended,17
late_seed39,minority-late,late,667,1000,3.5,39,1,1.0380302228440996e-05,11.475600242614746,81.34298753738403,/kaggle/working/minority-guidance/results/late_seed39/samples_1x256x256x3.npz,2026-05-19T01:20:55.952643+00:00,vittorialanzo/windowed-minority-guidance-extended,17
baseline_seed40,baseline,none,0,0,0.0,40,1,1.426732296749833e-06,13.460124015808105,74.80931758880615,/kaggle/working/minority-guidance/results/baseline_seed40/samples_1x256x256x3.npz,2026-05-19T01:22:15.573368+00:00,vittorialanzo/windowed-minority-guidance-extended,17
full_seed40,minority-full,full,0,1000,3.5,40,1,0.9053647518157959,0.09941740334033966,93.28606271743774,/kaggle/working/minority-guidance/results/full_seed40/samples_1x256x256x3.npz,2026-05-19T01:23:53.674690+00:00,vittorialanzo/windowed-minority-guidance-extended,17
early_seed40,minority-early,early,0,333,3.5,40,1,7.967078090587165e-06,11.740192413330078,81.31109690666199,/kaggle/working/minority-guidance/results/early_seed40/samples_1x256x256x3.npz,2026-05-19T01:25:19.801112+00:00,vittorialanzo/windowed-minority-guidance-extended,17
mid_seed40,minority-mid,mid,333,667,3.5,40,1,0.003083611838519573,5.78165340423584,81.47533249855042,/kaggle/working/minority-guidance/results/mid_seed40/samples_1x256x256x3.npz,2026-05-19T01:26:46.099161+00:00,vittorialanzo/windowed-minority-guidance-extended,17
late_seed40,minority-late,late,667,1000,3.5,40,1,0.5104920268058777,0.672380268573761,81.22154974937439,/kaggle/working/minority-guidance/results/late_seed40/samples_1x256x256x3.npz,2026-05-19T01:28:12.121730+00:00,vittorialanzo/windowed-minority-guidance-extended,17
baseline_seed41,baseline,none,0,0,0.0,41,1,4.8054440412670374e-05,9.94317626953125,74.60425209999084,/kaggle/working/minority-guidance/results/baseline_seed41/samples_1x256x256x3.npz,2026-05-19T01:29:31.634828+00:00,vittorialanzo/windowed-minority-guidance-extended,17
full_seed41,minority-full,full,0,1000,3.5,41,1,0.24572117626667023,1.4035577774047852,93.16670274734497,/kaggle/working/minority-guidance/results/full_seed41/samples_1x256x256x3.npz,2026-05-19T01:31:09.574105+00:00,vittorialanzo/windowed-minority-guidance-extended,17
early_seed41,minority-early,early,0,333,3.5,41,1,9.820891864364967e-05,9.228413581848145,81.34805631637573,/kaggle/working/minority-guidance/results/early_seed41/samples_1x256x256x3.npz,2026-05-19T01:32:35.676282+00:00,vittorialanzo/windowed-minority-guidance-extended,17
mid_seed41,minority-mid,mid,333,667,3.5,41,1,7.15307323844172e-05,9.54538345336914,81.44582605361938,/kaggle/working/minority-guidance/results/mid_seed41/samples_1x256x256x3.npz,2026-05-19T01:34:01.955774+00:00,vittorialanzo/windowed-minority-guidance-extended,17
late_seed41,minority-late,late,667,1000,3.5,41,1,0.0005932230269536376,7.429940223693848,81.17899775505066,/kaggle/working/minority-guidance/results/late_seed41/samples_1x256x256x3.npz,2026-05-19T01:35:27.811266+00:00,vittorialanzo/windowed-minority-guidance-extended,17
baseline_seed42,baseline,none,0,0,0.0,42,1,3.2155728604266187e-06,12.647504806518555,74.8769907951355,/kaggle/working/minority-guidance/results/baseline_seed42/samples_1x256x256x3.npz,2026-05-19T01:36:47.525820+00:00,vittorialanzo/windowed-minority-guidance-extended,17
full_seed42,minority-full,full,0,1000,3.5,42,1,0.20582200586795807,1.580743432044983,93.29544162750244,/kaggle/working/minority-guidance/results/full_seed42/samples_1x256x256x3.npz,2026-05-19T01:38:25.583503+00:00,vittorialanzo/windowed-minority-guidance-extended,17
early_seed42,minority-early,early,0,333,3.5,42,1,0.00040790322236716747,7.80448055267334,81.26691269874573,/kaggle/working/minority-guidance/results/early_seed42/samples_1x256x256x3.npz,2026-05-19T01:39:51.648734+00:00,vittorialanzo/windowed-minority-guidance-extended,17
mid_seed42,minority-mid,mid,333,667,3.5,42,1,0.2902657985687256,1.2369581460952759,81.39940977096558,/kaggle/working/minority-guidance/results/mid_seed42/samples_1x256x256x3.npz,2026-05-19T01:41:17.764600+00:00,vittorialanzo/windowed-minority-guidance-extended,17
late_seed42,minority-late,late,667,1000,3.5,42,1,7.682561408728361e-05,9.47397232055664,81.15128207206726,/kaggle/working/minority-guidance/results/late_seed42/samples_1x256x256x3.npz,2026-05-19T01:42:43.429310+00:00,vittorialanzo/windowed-minority-guidance-extended,17
baseline_seed43,baseline,none,0,0,0.0,43,1,5.161556600796757e-06,12.174272537231445,74.33708119392395,/kaggle/working/minority-guidance/results/baseline_seed43/samples_1x256x256x3.npz,2026-05-19T01:44:02.304898+00:00,vittorialanzo/windowed-minority-guidance-extended,17
full_seed43,minority-full,full,0,1000,3.5,43,1,0.4514073133468628,0.7953851819038391,92.04024291038513,/kaggle/working/minority-guidance/results/full_seed43/samples_1x256x256x3.npz,2026-05-19T01:45:38.872720+00:00,vittorialanzo/windowed-minority-guidance-extended,17
early_seed43,minority-early,early,0,333,3.5,43,1,0.19503530859947205,1.6345746517181396,80.47552013397217,/kaggle/working/minority-guidance/results/early_seed43/samples_1x256x256x3.npz,2026-05-19T01:47:03.782828+00:00,vittorialanzo/windowed-minority-guidance-extended,17
mid_seed43,minority-mid,mid,333,667,3.5,43,1,0.6782774329185486,0.3881989121437073,80.62156391143799,/kaggle/working/minority-guidance/results/mid_seed43/samples_1x256x256x3.npz,2026-05-19T01:48:28.923550+00:00,vittorialanzo/windowed-minority-guidance-extended,17
late_seed43,minority-late,late,667,1000,3.5,43,1,2.7745978513848968e-05,10.492420196533203,80.48876810073853,/kaggle/working/minority-guidance/results/late_seed43/samples_1x256x256x3.npz,2026-05-19T01:49:53.876219+00:00,vittorialanzo/windowed-minority-guidance-extended,17
baseline_seed44,baseline,none,0,0,0.0,44,1,1.6373749076592503e-06,13.322416305541992,74.24668335914612,/kaggle/working/minority-guidance/results/baseline_seed44/samples_1x256x256x3.npz,2026-05-19T01:51:12.630623+00:00,vittorialanzo/windowed-minority-guidance-extended,17
full_seed44,minority-full,full,0,1000,3.5,44,1,0.21624931693077087,1.5313233137130737,91.85781693458557,/kaggle/working/minority-guidance/results/full_seed44/samples_1x256x256x3.npz,2026-05-19T01:52:49.017851+00:00,vittorialanzo/windowed-minority-guidance-extended,17
early_seed44,minority-early,early,0,333,3.5,44,1,2.6600848286761902e-05,10.534566879272461,80.58833718299866,/kaggle/working/minority-guidance/results/early_seed44/samples_1x256x256x3.npz,2026-05-19T01:54:14.143939+00:00,vittorialanzo/windowed-minority-guidance-extended,17
mid_seed44,minority-mid,mid,333,667,3.5,44,1,0.11449409276247025,2.167232036590576,80.59478950500488,/kaggle/working/minority-guidance/results/mid_seed44/samples_1x256x256x3.npz,2026-05-19T01:55:39.254153+00:00,vittorialanzo/windowed-minority-guidance-extended,17
late_seed44,minority-late,late,667,1000,3.5,44,1,0.008194603957235813,4.804279327392578,80.51778793334961,/kaggle/working/minority-guidance/results/late_seed44/samples_1x256x256x3.npz,2026-05-19T01:57:04.223193+00:00,vittorialanzo/windowed-minority-guidance-extended,17
baseline_seed45,baseline,none,0,0,0.0,45,1,7.280294084921479e-06,11.830339431762695,74.36279392242432,/kaggle/working/minority-guidance/results/baseline_seed45/samples_1x256x256x3.npz,2026-05-19T01:58:23.086424+00:00,vittorialanzo/windowed-minority-guidance-extended,17
full_seed45,minority-full,full,0,1000,3.5,45,1,0.8434478044509888,0.17025725543498993,92.15444087982178,/kaggle/working/minority-guidance/results/full_seed45/samples_1x256x256x3.npz,2026-05-19T01:59:59.780465+00:00,vittorialanzo/windowed-minority-guidance-extended,17
early_seed45,minority-early,early,0,333,3.5,45,1,0.11464440822601318,2.1659200191497803,80.57824373245239,/kaggle/working/minority-guidance/results/early_seed45/samples_1x256x256x3.npz,2026-05-19T02:01:24.891649+00:00,vittorialanzo/windowed-minority-guidance-extended,17
mid_seed45,minority-mid,mid,333,667,3.5,45,1,0.8661878108978271,0.1436535269021988,80.6490306854248,/kaggle/working/minority-guidance/results/mid_seed45/samples_1x256x256x3.npz,2026-05-19T02:02:50.168816+00:00,vittorialanzo/windowed-minority-guidance-extended,17
late_seed45,minority-late,late,667,1000,3.5,45,1,0.0003034904657397419,8.100160598754883,80.6045069694519,/kaggle/working/minority-guidance/results/late_seed45/samples_1x256x256x3.npz,2026-05-19T02:04:15.307687+00:00,vittorialanzo/windowed-minority-guidance-extended,17
baseline_seed46,baseline,none,0,0,0.0,46,1,1.9316395992063917e-05,10.8545560836792,74.32436609268188,/kaggle/working/minority-guidance/results/baseline_seed46/samples_1x256x256x3.npz,2026-05-19T02:05:34.092575+00:00,vittorialanzo/windowed-minority-guidance-extended,17
full_seed46,minority-full,full,0,1000,3.5,46,1,0.7809074521064758,0.24729861319065094,92.84456324577332,/kaggle/working/minority-guidance/results/full_seed46/samples_1x256x256x3.npz,2026-05-19T02:07:12.158386+00:00,vittorialanzo/windowed-minority-guidance-extended,17
early_seed46,minority-early,early,0,333,3.5,46,1,0.001477547804825008,6.51737117767334,83.86943316459656,/kaggle/working/minority-guidance/results/early_seed46/samples_1x256x256x3.npz,2026-05-19T02:08:41.455699+00:00,vittorialanzo/windowed-minority-guidance-extended,17
mid_seed46,minority-mid,mid,333,667,3.5,46,1,0.1202785074710846,2.1179451942443848,85.18396782875061,/kaggle/working/minority-guidance/results/mid_seed46/samples_1x256x256x3.npz,2026-05-19T02:10:12.301132+00:00,vittorialanzo/windowed-minority-guidance-extended,17
late_seed46,minority-late,late,667,1000,3.5,46,1,0.09538029134273529,2.3498833179473877,84.36242055892944,/kaggle/working/minority-guidance/results/late_seed46/samples_1x256x256x3.npz,2026-05-19T02:11:42.769432+00:00,vittorialanzo/windowed-minority-guidance-extended,17
baseline_seed47,baseline,none,0,0,0.0,47,1,2.832755967574485e-07,15.076845169067383,77.31239795684814,/kaggle/working/minority-guidance/results/baseline_seed47/samples_1x256x256x3.npz,2026-05-19T02:13:05.554202+00:00,vittorialanzo/windowed-minority-guidance-extended,17
full_seed47,minority-full,full,0,1000,3.5,47,1,0.6771283149719238,0.3898945152759552,94.3179681301117,/kaggle/working/minority-guidance/results/full_seed47/samples_1x256x256x3.npz,2026-05-19T02:14:44.860619+00:00,vittorialanzo/windowed-minority-guidance-extended,17
early_seed47,minority-early,early,0,333,3.5,47,1,0.02185751684010029,3.8232102394104004,82.85163307189941,/kaggle/working/minority-guidance/results/early_seed47/samples_1x256x256x3.npz,2026-05-19T02:16:13.296568+00:00,vittorialanzo/windowed-minority-guidance-extended,17
mid_seed47,minority-mid,mid,333,667,3.5,47,1,0.0011296879965811968,6.785813808441162,84.22910070419312,/kaggle/working/minority-guidance/results/mid_seed47/samples_1x256x256x3.npz,2026-05-19T02:17:43.049481+00:00,vittorialanzo/windowed-minority-guidance-extended,17
late_seed47,minority-late,late,667,1000,3.5,47,1,2.725674676185008e-05,10.510210037231445,84.28708219528198,/kaggle/working/minority-guidance/results/late_seed47/samples_1x256x256x3.npz,2026-05-19T02:19:12.880430+00:00,vittorialanzo/windowed-minority-guidance-extended,17
baseline_seed48,baseline,none,0,0,0.0,48,1,1.095373954740353e-05,11.421829223632812,77.08866095542908,/kaggle/working/minority-guidance/results/baseline_seed48/samples_1x256x256x3.npz,2026-05-19T02:20:35.450028+00:00,vittorialanzo/windowed-minority-guidance-extended,17
full_seed48,minority-full,full,0,1000,3.5,48,1,0.5978597402572632,0.5143991112709045,96.79602479934692,/kaggle/working/minority-guidance/results/full_seed48/samples_1x256x256x3.npz,2026-05-19T02:22:17.734667+00:00,vittorialanzo/windowed-minority-guidance-extended,17
early_seed48,minority-early,early,0,333,3.5,48,1,0.017656244337558746,4.036665916442871,84.01539850234985,/kaggle/working/minority-guidance/results/early_seed48/samples_1x256x256x3.npz,2026-05-19T02:23:47.262188+00:00,vittorialanzo/windowed-minority-guidance-extended,17
mid_seed48,minority-mid,mid,333,667,3.5,48,1,0.006317060440778732,5.0645012855529785,84.29945135116577,/kaggle/working/minority-guidance/results/mid_seed48/samples_1x256x256x3.npz,2026-05-19T02:25:17.069542+00:00,vittorialanzo/windowed-minority-guidance-extended,17
late_seed48,minority-late,late,667,1000,3.5,48,1,6.804479926358908e-05,9.595344543457031,83.87498664855957,/kaggle/working/minority-guidance/results/late_seed48/samples_1x256x256x3.npz,2026-05-19T02:26:45.649900+00:00,vittorialanzo/windowed-minority-guidance-extended,17
baseline_seed49,baseline,none,0,0,0.0,49,1,0.00015282296226359904,8.786230087280273,75.06983160972595,/kaggle/working/minority-guidance/results/baseline_seed49/samples_1x256x256x3.npz,2026-05-19T02:28:05.426425+00:00,vittorialanzo/windowed-minority-guidance-extended,17
full_seed49,minority-full,full,0,1000,3.5,49,1,0.7824274897575378,0.24535399675369263,93.80007457733154,/kaggle/working/minority-guidance/results/full_seed49/samples_1x256x256x3.npz,2026-05-19T02:29:44.734280+00:00,vittorialanzo/windowed-minority-guidance-extended,17
early_seed49,minority-early,early,0,333,3.5,49,1,0.0013974596513435245,6.573099136352539,84.27896547317505,/kaggle/working/minority-guidance/results/early_seed49/samples_1x256x256x3.npz,2026-05-19T02:31:14.509165+00:00,vittorialanzo/windowed-minority-guidance-extended,17
mid_seed49,minority-mid,mid,333,667,3.5,49,1,0.02866336889564991,3.552135467529297,84.23930311203003,/kaggle/working/minority-guidance/results/mid_seed49/samples_1x256x256x3.npz,2026-05-19T02:32:44.294165+00:00,vittorialanzo/windowed-minority-guidance-extended,17
late_seed49,minority-late,late,667,1000,3.5,49,1,0.07422704249620438,2.6006269454956055,84.24567341804504,/kaggle/working/minority-guidance/results/late_seed49/samples_1x256x256x3.npz,2026-05-19T02:34:14.097811+00:00,vittorialanzo/windowed-minority-guidance-extended,17
baseline_seed50,baseline,none,0,0,0.0,50,1,7.2107768573914655e-06,11.839933395385742,76.96294784545898,/kaggle/working/minority-guidance/results/baseline_seed50/samples_1x256x256x3.npz,2026-05-19T02:35:36.561293+00:00,vittorialanzo/windowed-minority-guidance-extended,17
full_seed50,minority-full,full,0,1000,3.5,50,1,0.8932748436927795,0.11286100000143051,97.04784822463989,/kaggle/working/minority-guidance/results/full_seed50/samples_1x256x256x3.npz,2026-05-19T02:37:19.171693+00:00,vittorialanzo/windowed-minority-guidance-extended,17
early_seed50,minority-early,early,0,333,3.5,50,1,0.004058999940752983,5.506818771362305,84.25965023040771,/kaggle/working/minority-guidance/results/early_seed50/samples_1x256x256x3.npz,2026-05-19T02:38:49.000482+00:00,vittorialanzo/windowed-minority-guidance-extended,17
