run_id,condition,guidance_window,t_start,t_end,guidance_scale,seed,n_generated,classifier_mean_confidence,classifier_mean_loss,runtime_seconds,artifact_path,timestamp
slide_1_seed9,slide_1,slide_1,125,375,3.5,9,1,0.15565913915634155,1.8600866794586182,80.5714373588562,/kaggle/working/minority-guidance/results/slide_1_seed9/samples_1x256x256x3.npz,2026-05-24T10:22:10.635911+00:00
slide_2_seed9,slide_2,slide_2,250,500,3.5,9,1,0.2830609381198883,1.2620930671691895,80.67996454238892,/kaggle/working/minority-guidance/results/slide_2_seed9/samples_1x256x256x3.npz,2026-05-24T10:23:36.073220+00:00
slide_3_seed9,slide_3,slide_3,375,625,3.5,9,1,0.40375152230262756,0.9069556593894958,80.68756556510925,/kaggle/working/minority-guidance/results/slide_3_seed9/samples_1x256x256x3.npz,2026-05-24T10:25:01.531976+00:00
slide_4_seed9,slide_4,slide_4,500,750,3.5,9,1,0.0021837230306118727,6.1267242431640625,80.61546564102173,/kaggle/working/minority-guidance/results/slide_4_seed9/samples_1x256x256x3.npz,2026-05-24T10:26:27.038016+00:00
slide_5_seed9,slide_5,slide_5,625,875,3.5,9,1,8.43495290610008e-05,9.38054084777832,80.50460457801819,/kaggle/working/minority-guidance/results/slide_5_seed9/samples_1x256x256x3.npz,2026-05-24T10:27:52.329581+00:00
slide_6_seed9,slide_6,slide_6,750,1000,3.5,9,1,2.3407174012390897e-05,10.662467956542969,80.8376624584198,/kaggle/working/minority-guidance/results/slide_6_seed9/samples_1x256x256x3.npz,2026-05-24T10:29:17.926218+00:00
baseline_seed10,baseline,none,0,0,0.0,10,1,3.5909732105210423e-05,10.234501838684082,75.73636293411255,/kaggle/working/minority-guidance/results/baseline_seed10/samples_1x256x256x3.npz,2026-05-24T10:30:38.361641+00:00
full_seed10,minority-full,full,0,1000,3.5,10,1,0.9436393976211548,0.058011170476675034,93.82557559013367,/kaggle/working/minority-guidance/results/full_seed10/samples_1x256x256x3.npz,2026-05-24T10:32:16.907473+00:00
slide_0_seed10,slide_0,slide_0,0,250,3.5,10,1,0.0001514891191618517,8.79499626159668,80.76199412345886,/kaggle/working/minority-guidance/results/slide_0_seed10/samples_1x256x256x3.npz,2026-05-24T10:33:42.455949+00:00
slide_1_seed10,slide_1,slide_1,125,375,3.5,10,1,0.02416389063000679,3.722896099090576,80.79880809783936,/kaggle/working/minority-guidance/results/slide_1_seed10/samples_1x256x256x3.npz,2026-05-24T10:35:08.022866+00:00
slide_2_seed10,slide_2,slide_2,250,500,3.5,10,1,0.02999808080494404,3.506621837615967,80.75149393081665,/kaggle/working/minority-guidance/results/slide_2_seed10/samples_1x256x256x3.npz,2026-05-24T10:36:33.483005+00:00
slide_3_seed10,slide_3,slide_3,375,625,3.5,10,1,0.16640053689479828,1.7933576107025146,80.5568311214447,/kaggle/working/minority-guidance/results/slide_3_seed10/samples_1x256x256x3.npz,2026-05-24T10:37:58.786023+00:00
slide_4_seed10,slide_4,slide_4,500,750,3.5,10,1,0.16907618939876556,1.777405858039856,80.63708400726318,/kaggle/working/minority-guidance/results/slide_4_seed10/samples_1x256x256x3.npz,2026-05-24T10:39:24.143691+00:00
slide_5_seed10,slide_5,slide_5,625,875,3.5,10,1,0.0787864401936531,2.5410141944885254,80.58107876777649,/kaggle/working/minority-guidance/results/slide_5_seed10/samples_1x256x256x3.npz,2026-05-24T10:40:49.454063+00:00
slide_6_seed10,slide_6,slide_6,750,1000,3.5,10,1,0.015828268602490425,4.145957946777344,80.72597050666809,/kaggle/working/minority-guidance/results/slide_6_seed10/samples_1x256x256x3.npz,2026-05-24T10:42:14.931321+00:00
baseline_seed11,baseline,none,0,0,0.0,11,1,1.064801836037077e-06,13.752721786499023,75.62735843658447,/kaggle/working/minority-guidance/results/baseline_seed11/samples_1x256x256x3.npz,2026-05-24T10:43:35.328542+00:00
full_seed11,minority-full,full,0,1000,3.5,11,1,0.8184409737586975,0.20035403966903687,93.90342593193054,/kaggle/working/minority-guidance/results/full_seed11/samples_1x256x256x3.npz,2026-05-24T10:45:14.005320+00:00
slide_0_seed11,slide_0,slide_0,0,250,3.5,11,1,2.8640904474741546e-06,12.763259887695312,80.58389091491699,/kaggle/working/minority-guidance/results/slide_0_seed11/samples_1x256x256x3.npz,2026-05-24T10:46:39.282565+00:00
slide_1_seed11,slide_1,slide_1,125,375,3.5,11,1,0.00095217494526878,6.956761837005615,80.56951308250427,/kaggle/working/minority-guidance/results/slide_1_seed11/samples_1x256x256x3.npz,2026-05-24T10:48:04.902713+00:00
slide_2_seed11,slide_2,slide_2,250,500,3.5,11,1,1.905915269162506e-05,10.867962837219238,80.78472328186035,/kaggle/working/minority-guidance/results/slide_2_seed11/samples_1x256x256x3.npz,2026-05-24T10:49:30.551682+00:00
slide_3_seed11,slide_3,slide_3,375,625,3.5,11,1,1.1069918400608003e-05,11.411279678344727,81.45753908157349,/kaggle/working/minority-guidance/results/slide_3_seed11/samples_1x256x256x3.npz,2026-05-24T10:50:57.043829+00:00
slide_4_seed11,slide_4,slide_4,500,750,3.5,11,1,0.00240958365611732,6.028301239013672,81.18822908401489,/kaggle/working/minority-guidance/results/slide_4_seed11/samples_1x256x256x3.npz,2026-05-24T10:52:23.181097+00:00
slide_5_seed11,slide_5,slide_5,625,875,3.5,11,1,0.0002564169408287853,8.268705368041992,81.12732863426208,/kaggle/working/minority-guidance/results/slide_5_seed11/samples_1x256x256x3.npz,2026-05-24T10:53:48.957619+00:00
slide_6_seed11,slide_6,slide_6,750,1000,3.5,11,1,0.02300572209060192,3.772012233734131,80.56472134590149,/kaggle/working/minority-guidance/results/slide_6_seed11/samples_1x256x256x3.npz,2026-05-24T10:55:14.273548+00:00
baseline_seed12,baseline,none,0,0,0.0,12,1,1.0466300182088162e-06,13.769935607910156,75.54547119140625,/kaggle/working/minority-guidance/results/baseline_seed12/samples_1x256x256x3.npz,2026-05-24T10:56:34.425883+00:00
full_seed12,minority-full,full,0,1000,3.5,12,1,0.5382453203201294,0.6194408535957336,93.55117154121399,/kaggle/working/minority-guidance/results/full_seed12/samples_1x256x256x3.npz,2026-05-24T10:58:12.706499+00:00
